DateTime,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,last_1_hour_traffic,last_2_hour_traffic,last_3_hour_traffic,last_4_hour_traffic,last_5_hour_traffic,last_6_hour_traffic,hour,month_day,weekday,month,year,Junction
06-06-2016 12:00,1,173,57,2,174,3,3,291.13,0,0,90,Clouds,overcast clouds,4872,4618,4642,4879,5564,6592,5188,12,6,1,6,2016,2
06-06-2016 13:00,1,150,56,3,170,6,6,291.41,0,0,75,Rain,proximity shower rain,4809,4872,4618,4642,4879,5564,6592,13,6,1,6,2016,2
06-06-2016 14:00,1,266,56,4,220,7,7,292.32,0,0,75,Rain,proximity shower rain,5058,4809,4872,4618,4642,4879,5564,14,6,1,6,2016,2
06-06-2016 15:00,1,100,88,4,110,5,5,292.16,0,0,90,Rain,proximity shower rain,5519,5058,4809,4872,4618,4642,4879,15,6,1,6,2016,2
06-06-2016 16:00,1,278,93,3,130,7,7,293.15,0,0,75,Rain,heavy intensity rain,6473,5519,5058,4809,4872,4618,4642,16,6,1,6,2016,2
06-06-2016 17:00,1,172,93,4,140,5,5,292.83,0,0,75,Rain,heavy intensity rain,5975,6473,5519,5058,4809,4872,4618,17,6,1,6,2016,2
06-06-2016 18:00,1,27,93,4,160,6,6,292.77,0,0,40,Clouds,scattered clouds,4435,5975,6473,5519,5058,4809,4872,18,6,1,6,2016,2
06-06-2016 19:00,1,171,93,3,120,7,7,293,0,0,40,Clouds,scattered clouds,3377,4435,5975,6473,5519,5058,4809,19,6,1,6,2016,2
06-06-2016 20:00,1,61,93,1,100,6,6,291.98,0,0,40,Rain,light rain,2784,3377,4435,5975,6473,5519,5058,20,6,1,6,2016,2
06-06-2016 21:00,1,67,93,4,140,2,2,290.47,0,0,20,Clouds,few clouds,2654,2784,3377,4435,5975,6473,5519,21,6,1,6,2016,2
06-06-2016 22:00,1,292,88,2,140,8,8,289.23,0,0,20,Clouds,few clouds,1771,2654,2784,3377,4435,5975,6473,22,6,1,6,2016,2
06-06-2016 23:00,1,155,88,3,240,6,6,287.96,0,0,20,Clouds,few clouds,1095,1771,2654,2784,3377,4435,5975,23,6,1,6,2016,2
07-06-2016 00:00,1,66,82,3,240,3,3,286.86,0,0,1,Clear,sky is clear,636,1095,1771,2654,2784,3377,4435,0,7,2,6,2016,2
07-06-2016 01:00,1,18,78,3,240,9,9,285.86,0,0,1,Clear,sky is clear,388,636,1095,1771,2654,2784,3377,1,7,2,6,2016,2
07-06-2016 02:00,1,201,73,3,229,1,1,285.05,0,0,1,Clear,sky is clear,297,388,636,1095,1771,2654,2784,2,7,2,6,2016,2
07-06-2016 03:00,1,88,69,1,360,4,4,284.18,0,0,1,Clear,sky is clear,337,297,388,636,1095,1771,2654,3,7,2,6,2016,2
07-06-2016 04:00,1,160,65,1,310,5,5,282.82,0,0,1,Clear,sky is clear,896,337,297,388,636,1095,1771,4,7,2,6,2016,2
07-06-2016 05:00,1,204,54,2,240,5,5,282.22,0,0,20,Clouds,few clouds,3108,896,337,297,388,636,1095,5,7,2,6,2016,2
07-06-2016 06:00,1,210,54,3,280,4,4,282.09,0,0,20,Clouds,few clouds,5694,3108,896,337,297,388,636,6,7,2,6,2016,2
07-06-2016 07:00,1,287,88,5,50,3,3,284.18,0,0,1,Clear,sky is clear,6435,5694,3108,896,337,297,388,7,7,2,6,2016,2
07-06-2016 08:00,1,93,88,3,230,3,3,286,0,0,1,Clear,sky is clear,5711,6435,5694,3108,896,337,297,8,7,2,6,2016,2
07-06-2016 09:00,1,272,77,4,348,8,8,288.03,0,0,1,Clear,sky is clear,5416,5711,6435,5694,3108,896,337,9,7,2,6,2016,2
07-06-2016 10:00,1,154,78,1,150,5,5,289.12,0,0,20,Clouds,few clouds,4603,5416,5711,6435,5694,3108,896,10,7,2,6,2016,2
07-06-2016 11:00,1,242,73,1,200,8,8,290.3,0,0,20,Clouds,few clouds,4534,4603,5416,5711,6435,5694,3108,11,7,2,6,2016,2
07-06-2016 12:00,1,160,74,3,353,6,6,291.27,0,0,20,Clouds,few clouds,4808,4534,4603,5416,5711,6435,5694,12,7,2,6,2016,2
07-06-2016 13:00,1,46,88,3,353,5,5,292.17,0,0,20,Clouds,few clouds,5074,4808,4534,4603,5416,5711,6435,13,7,2,6,2016,2
07-06-2016 14:00,1,210,100,2,359,1,1,293.08,0,0,40,Clouds,scattered clouds,5422,5074,4808,4534,4603,5416,5711,14,7,2,6,2016,2
07-06-2016 15:00,1,201,94,1,260,3,3,293.79,0,0,20,Clouds,few clouds,5728,5422,5074,4808,4534,4603,5416,15,7,2,6,2016,2
07-06-2016 16:00,1,27,100,2,359,1,1,294.2,0,0,20,Clouds,few clouds,6295,5728,5422,5074,4808,4534,4603,16,7,2,6,2016,2
07-06-2016 17:00,1,172,100,2,359,2,2,294.54,0,0,40,Clouds,scattered clouds,6367,6295,5728,5422,5074,4808,4534,17,7,2,6,2016,2
07-06-2016 18:00,1,288,100,1,354,7,7,294.35,0,0,40,Clouds,scattered clouds,4757,6367,6295,5728,5422,5074,4808,18,7,2,6,2016,2
07-06-2016 19:00,1,221,93,1,354,2,2,293.97,0,0,75,Clouds,broken clouds,3554,4757,6367,6295,5728,5422,5074,19,7,2,6,2016,2
07-06-2016 20:00,1,144,100,1,284,5,5,293.08,0,0,40,Clouds,scattered clouds,3011,3554,4757,6367,6295,5728,5422,20,7,2,6,2016,2
07-06-2016 21:00,1,198,93,1,284,3,3,290.8,0,0,40,Haze,haze,2806,3011,3554,4757,6367,6295,5728,21,7,2,6,2016,2
07-06-2016 22:00,1,252,93,1,300,9,9,288.13,0,0,40,Haze,haze,2485,2806,3011,3554,4757,6367,6295,22,7,2,6,2016,2
07-06-2016 23:00,1,194,77,1,300,4,4,286.8,0,0,40,Haze,haze,2221,2485,2806,3011,3554,4757,6367,23,7,2,6,2016,2
08-06-2016 00:00,1,205,78,2,300,4,4,285.91,0,0,1,Clear,sky is clear,1612,2221,2485,2806,3011,3554,4757,0,8,3,6,2016,2
08-06-2016 01:00,1,254,69,3,270,3,3,284.52,0,0,1,Mist,mist,481,1612,2221,2485,2806,3011,3554,1,8,3,6,2016,2
08-06-2016 02:00,1,24,65,3,280,6,6,283.9,0,0,1,Clear,sky is clear,350,481,1612,2221,2485,2806,3011,2,8,3,6,2016,2
08-06-2016 03:00,1,184,65,4,270,1,1,283.8,0,0,1,Mist,mist,357,350,481,1612,2221,2485,2806,3,8,3,6,2016,2
08-06-2016 04:00,1,106,51,3,270,5,5,283.43,0,0,1,Clear,sky is clear,936,357,350,481,1612,2221,2485,4,8,3,6,2016,2
08-06-2016 05:00,1,23,51,3,260,7,7,283.52,0,0,1,Clear,sky is clear,3139,936,357,350,481,1612,2221,5,8,3,6,2016,2
08-06-2016 06:00,1,164,61,5,280,4,4,282.99,0,0,0,Clear,Sky is Clear,6154,3139,936,357,350,481,1612,6,8,3,6,2016,2
08-06-2016 07:00,1,175,54,5,260,1,1,285.14,0,0,0,Clear,Sky is Clear,6633,6154,3139,936,357,350,481,7,8,3,6,2016,2
08-06-2016 08:00,1,113,57,5,265,4,4,286.21,0,0,0,Clear,Sky is Clear,5841,6633,6154,3139,936,357,350,8,8,3,6,2016,2
08-06-2016 09:00,1,221,65,6,280,6,6,288.47,0,0,12,Clouds,few clouds,5394,5841,6633,6154,3139,936,357,9,8,3,6,2016,2
08-06-2016 10:00,1,139,57,3,270,3,3,291.24,0,0,12,Clouds,few clouds,4558,5394,5841,6633,6154,3139,936,10,8,3,6,2016,2
08-06-2016 11:00,1,13,77,3,311,5,5,292.73,0,0,20,Clouds,few clouds,5103,4558,5394,5841,6633,6154,3139,11,8,3,6,2016,2
08-06-2016 12:00,1,250,93,2,152,9,9,295.58,0,0,0,Clear,Sky is Clear,5180,5103,4558,5394,5841,6633,6154,12,8,3,6,2016,2
08-06-2016 13:00,1,161,100,2,152,6,6,296.27,0,0,0,Clear,Sky is Clear,5065,5180,5103,4558,5394,5841,6633,13,8,3,6,2016,2
08-06-2016 14:00,1,146,100,2,152,2,2,298.43,0,0,0,Clear,Sky is Clear,5618,5065,5180,5103,4558,5394,5841,14,8,3,6,2016,2
08-06-2016 15:00,1,156,100,1,245,2,2,299.13,0,0,0,Clear,Sky is Clear,5752,5618,5065,5180,5103,4558,5394,15,8,3,6,2016,2
08-06-2016 16:00,1,199,100,1,245,9,9,298.91,0,0,0,Clear,Sky is Clear,6566,5752,5618,5065,5180,5103,4558,16,8,3,6,2016,2
08-06-2016 17:00,1,178,100,1,245,9,9,298.81,0,0,0,Clear,Sky is Clear,6077,6566,5752,5618,5065,5180,5103,17,8,3,6,2016,2
08-06-2016 18:00,1,137,100,2,360,4,4,298.59,0,0,0,Clear,Sky is Clear,5037,6077,6566,5752,5618,5065,5180,18,8,3,6,2016,2
08-06-2016 19:00,1,101,100,2,340,8,8,297.26,0,0,0,Clear,Sky is Clear,3725,5037,6077,6566,5752,5618,5065,19,8,3,6,2016,2
08-06-2016 20:00,1,86,93,2,350,4,4,295.6,0,0,0,Clear,Sky is Clear,3169,3725,5037,6077,6566,5752,5618,20,8,3,6,2016,2
08-06-2016 21:00,1,87,93,2,360,5,5,294.25,0,0,8,Clear,sky is clear,2801,3169,3725,5037,6077,6566,5752,21,8,3,6,2016,2
08-06-2016 22:00,1,123,82,1,350,8,8,293.21,0,0,8,Clear,sky is clear,2383,2801,3169,3725,5037,6077,6566,22,8,3,6,2016,2
08-06-2016 23:00,1,83,77,2,20,5,5,292.61,0,0,8,Clear,sky is clear,1418,2383,2801,3169,3725,5037,6077,23,8,3,6,2016,2
09-06-2016 00:00,1,134,82,3,30,6,6,290.6,0.6,0,36,Rain,light rain,686,1418,2383,2801,3169,3725,5037,0,9,4,6,2016,2
09-06-2016 01:00,1,221,68,4,40,5,5,289.45,3.05,0,36,Rain,moderate rain,427,686,1418,2383,2801,3169,3725,1,9,4,6,2016,2
09-06-2016 02:00,1,202,64,3,40,5,5,289.15,0.25,0,36,Rain,light rain,313,427,686,1418,2383,2801,3169,2,9,4,6,2016,2
09-06-2016 03:00,1,85,64,3,360,8,8,289.02,6.35,0,80,Rain,heavy intensity rain,356,313,427,686,1418,2383,2801,3,9,4,6,2016,2
09-06-2016 04:00,1,236,53,3,40,7,7,289.44,1.09,0,80,Rain,moderate rain,874,356,313,427,686,1418,2383,4,9,4,6,2016,2
09-06-2016 05:00,1,149,50,3,70,2,2,289.26,3.18,0,80,Rain,moderate rain,2966,874,356,313,427,686,1418,5,9,4,6,2016,2
09-06-2016 06:00,1,176,47,3,27,4,4,289.79,10.05,0,68,Rain,heavy intensity rain,5361,2966,874,356,313,427,686,6,9,4,6,2016,2
09-06-2016 07:00,1,195,50,2,40,6,6,290.25,7.7,0,68,Rain,heavy intensity rain,5656,5361,2966,874,356,313,427,7,9,4,6,2016,2
09-06-2016 08:00,1,224,50,4,60,9,9,290.95,0.9,0,68,Rain,light rain,5332,5656,5361,2966,874,356,313,8,9,4,6,2016,2
09-06-2016 09:00,1,86,54,3,50,2,2,292.04,0.51,0,12,Rain,light rain,5302,5332,5656,5361,2966,874,356,9,9,4,6,2016,2
09-06-2016 10:00,1,84,53,3,62,6,6,294.15,0,0,12,Clouds,few clouds,4872,5302,5332,5656,5361,2966,874,10,9,4,6,2016,2
09-06-2016 11:00,1,125,60,3,46,6,6,297.39,0,0,0,Clear,Sky is Clear,5098,4872,5302,5332,5656,5361,2966,11,9,4,6,2016,2
09-06-2016 12:00,1,58,59,3,56,7,7,299.28,0,0,8,Clear,sky is clear,5348,5098,4872,5302,5332,5656,5361,12,9,4,6,2016,2
09-06-2016 13:00,1,248,68,2,90,2,2,299.85,0,0,8,Clear,sky is clear,5058,5348,5098,4872,5302,5332,5656,13,9,4,6,2016,2
09-06-2016 14:00,1,292,72,3,90,7,7,300.76,0,0,8,Clear,sky is clear,5416,5058,5348,5098,4872,5302,5332,14,9,4,6,2016,2
09-06-2016 15:00,1,207,77,2,110,3,3,300.8,0,0,0,Clear,Sky is Clear,5862,5416,5058,5348,5098,4872,5302,15,9,4,6,2016,2
09-06-2016 16:00,1,67,72,2,90,8,8,301.01,0,0,0,Clear,Sky is Clear,6642,5862,5416,5058,5348,5098,4872,16,9,4,6,2016,2
09-06-2016 17:00,1,131,77,2,100,1,1,301.07,0,0,0,Clear,Sky is Clear,6323,6642,5862,5416,5058,5348,5098,17,9,4,6,2016,2
09-06-2016 18:00,1,131,77,2,110,5,5,300.57,0,0,0,Clear,Sky is Clear,5276,6323,6642,5862,5416,5058,5348,18,9,4,6,2016,2
09-06-2016 19:00,1,274,77,1,90,2,2,299.19,0,0,0,Clear,Sky is Clear,3688,5276,6323,6642,5862,5416,5058,19,9,4,6,2016,2
09-06-2016 20:00,1,222,72,2,90,7,7,298.18,0,0,0,Clear,Sky is Clear,3306,3688,5276,6323,6642,5862,5416,20,9,4,6,2016,2
09-06-2016 21:00,1,251,67,2,120,1,1,296.96,0,0,0,Clear,Sky is Clear,3155,3306,3688,5276,6323,6642,5862,21,9,4,6,2016,2
09-06-2016 22:00,1,251,72,1,90,7,7,296.1,0,0,0,Clear,Sky is Clear,2440,3155,3306,3688,5276,6323,6642,22,9,4,6,2016,2
09-06-2016 23:00,1,85,72,1,95,9,9,295.47,0,0,0,Clear,Sky is Clear,1406,2440,3155,3306,3688,5276,6323,23,9,4,6,2016,2
10-06-2016 00:00,1,202,72,1,110,7,7,294.89,0,0,0,Clear,Sky is Clear,831,1406,2440,3155,3306,3688,5276,0,10,5,6,2016,2
10-06-2016 01:00,1,28,67,3,126,7,7,294.26,0,0,0,Clear,Sky is Clear,506,831,1406,2440,3155,3306,3688,1,10,5,6,2016,2
10-06-2016 02:00,1,131,72,1,100,7,7,293.89,0,0,0,Clear,Sky is Clear,419,506,831,1406,2440,3155,3306,2,10,5,6,2016,2
10-06-2016 03:00,1,151,72,3,109,4,4,293.62,0,0,0,Clear,Sky is Clear,369,419,506,831,1406,2440,3155,3,10,5,6,2016,2
10-06-2016 04:00,1,227,59,3,109,2,2,293.17,0,0,0,Clear,Sky is Clear,839,369,419,506,831,1406,2440,4,10,5,6,2016,2
10-06-2016 05:00,1,169,45,1,110,3,3,293.05,0,0,0,Clear,Sky is Clear,2915,839,369,419,506,831,1406,5,10,5,6,2016,2
10-06-2016 06:00,1,271,40,2,90,4,4,293.17,0,0,0,Clear,Sky is Clear,5423,2915,839,369,419,506,831,6,10,5,6,2016,2
10-06-2016 07:00,1,122,46,2,102,9,9,294.15,0,0,0,Clear,Sky is Clear,6230,5423,2915,839,369,419,506,7,10,5,6,2016,2
10-06-2016 08:00,1,262,43,1,130,4,4,297.03,0,0,0,Clear,Sky is Clear,5567,6230,5423,2915,839,369,419,8,10,5,6,2016,2
10-06-2016 09:00,1,288,49,2,99,9,9,298.85,0,0,0,Clear,Sky is Clear,5114,5567,6230,5423,2915,839,369,9,10,5,6,2016,2
10-06-2016 10:00,1,28,52,2,210,2,2,300.83,0,0,0,Clear,Sky is Clear,4925,5114,5567,6230,5423,2915,839,10,10,5,6,2016,2
10-06-2016 11:00,1,226,56,1,210,4,4,302.92,0,0,0,Clear,Sky is Clear,5400,4925,5114,5567,6230,5423,2915,11,10,5,6,2016,2
10-06-2016 12:00,1,226,64,2,86,1,1,303.01,0,0,0,Clear,Sky is Clear,5446,5400,4925,5114,5567,6230,5423,12,10,5,6,2016,2
10-06-2016 13:00,1,139,59,1,240,8,8,304.02,0,0,0,Clear,Sky is Clear,5308,5446,5400,4925,5114,5567,6230,13,10,5,6,2016,2
10-06-2016 14:00,1,211,72,1,86,1,1,301.3,0,0,0,Clear,Sky is Clear,5399,5308,5446,5400,4925,5114,5567,14,10,5,6,2016,2
10-06-2016 15:00,1,190,82,1,86,2,2,303.18,0,0,12,Rain,light rain,6029,5399,5308,5446,5400,4925,5114,15,10,5,6,2016,2
10-06-2016 16:00,1,117,82,1,86,4,4,302.25,0,0,12,Rain,light rain,6079,6029,5399,5308,5446,5400,4925,16,10,5,6,2016,2
10-06-2016 17:00,1,114,87,1,86,8,8,300.7,0,0,12,Rain,light rain,5571,6079,6029,5399,5308,5446,5400,17,10,5,6,2016,2
10-06-2016 18:00,1,52,93,1,93,1,1,299.34,0,0,48,Rain,light rain,4926,5571,6079,6029,5399,5308,5446,18,10,5,6,2016,2
10-06-2016 19:00,1,298,93,1,93,5,5,300.45,0,0,48,Rain,light rain,3794,4926,5571,6079,6029,5399,5308,19,10,5,6,2016,2
10-06-2016 20:00,1,220,93,1,93,2,2,300.02,0,0,48,Rain,light rain,3168,3794,4926,5571,6079,6029,5399,20,10,5,6,2016,2
10-06-2016 21:00,1,128,93,1,61,3,3,298.96,0,0,12,Clouds,few clouds,3004,3168,3794,4926,5571,6079,6029,21,10,5,6,2016,2
10-06-2016 22:00,1,299,87,1,61,2,2,296.02,0,0,12,Clouds,few clouds,2854,3004,3168,3794,4926,5571,6079,22,10,5,6,2016,2
10-06-2016 23:00,1,29,82,1,130,4,4,295.17,0,0,12,Clouds,few clouds,2005,2854,3004,3168,3794,4926,5571,23,10,5,6,2016,2
11-06-2016 00:00,1,11,82,1,130,6,6,294.41,0,0,20,Clouds,few clouds,1461,2005,2854,3004,3168,3794,4926,0,11,6,6,2016,2
11-06-2016 01:00,1,225,63,1,130,8,8,293.91,0,0,20,Clouds,few clouds,805,1461,2005,2854,3004,3168,3794,1,11,6,6,2016,2
11-06-2016 02:00,1,97,60,2,140,3,3,293.34,0,0,20,Clouds,few clouds,635,805,1461,2005,2854,3004,3168,2,11,6,6,2016,2
11-06-2016 03:00,1,262,60,2,140,5,5,292.89,0,0,20,Clouds,few clouds,445,635,805,1461,2005,2854,3004,3,11,6,6,2016,2
11-06-2016 04:00,1,232,46,2,100,7,7,292.54,0,0,20,Clouds,few clouds,474,445,635,805,1461,2005,2854,4,11,6,6,2016,2
11-06-2016 05:00,1,217,47,3,210,1,1,292.26,0,0,20,Clouds,few clouds,800,474,445,635,805,1461,2005,5,11,6,6,2016,2
11-06-2016 06:00,1,127,44,3,200,5,5,292.36,0,0,32,Clouds,scattered clouds,1130,800,474,445,635,805,1461,6,11,6,6,2016,2
11-06-2016 07:00,1,77,44,1,150,4,4,293.34,0,0,32,Clouds,scattered clouds,1575,1130,800,474,445,635,805,7,11,6,6,2016,2
11-06-2016 08:00,1,235,53,1,180,4,4,294.84,0,0,32,Clouds,scattered clouds,2515,1575,1130,800,474,445,635,8,11,6,6,2016,2
11-06-2016 09:00,1,88,46,3,180,3,3,297.34,0,0,0,Clear,Sky is Clear,3678,2515,1575,1130,800,474,445,9,11,6,6,2016,2
11-06-2016 10:00,1,156,49,1,190,4,4,299.73,0,0,0,Clear,Sky is Clear,4356,3678,2515,1575,1130,800,474,10,11,6,6,2016,2
11-06-2016 11:00,1,44,73,1,189,9,9,301.72,0,0,0,Clear,Sky is Clear,4672,4356,3678,2515,1575,1130,800,11,11,6,6,2016,2
11-06-2016 12:00,1,157,56,2,198,2,2,303.77,0,0,0,Clear,Sky is Clear,4538,4672,4356,3678,2515,1575,1130,12,11,6,6,2016,2
11-06-2016 13:00,1,131,64,2,198,3,3,304.48,0,0,0,Clear,Sky is Clear,4584,4538,4672,4356,3678,2515,1575,13,11,6,6,2016,2
11-06-2016 14:00,1,41,72,2,198,7,7,305.12,0,0,0,Clear,Sky is Clear,4510,4584,4538,4672,4356,3678,2515,14,11,6,6,2016,2
11-06-2016 15:00,1,150,82,3,244,2,2,305.56,0,0,0,Clear,Sky is Clear,4380,4510,4584,4538,4672,4356,3678,15,11,6,6,2016,2
11-06-2016 16:00,1,25,93,3,244,1,1,305.24,0,0,0,Clear,Sky is Clear,4456,4380,4510,4584,4538,4672,4356,16,11,6,6,2016,2
11-06-2016 17:00,1,275,87,1,207,1,1,304.55,0,0,0,Clear,Sky is Clear,4037,4456,4380,4510,4584,4538,4672,17,11,6,6,2016,2
11-06-2016 18:00,1,258,93,1,160,6,6,303.87,0,0,0,Clear,Sky is Clear,3904,4037,4456,4380,4510,4584,4538,18,11,6,6,2016,2
11-06-2016 19:00,1,193,93,1,207,6,6,302.35,0,0,0,Clear,Sky is Clear,3478,3904,4037,4456,4380,4510,4584,19,11,6,6,2016,2
11-06-2016 20:00,1,203,100,1,203,2,2,300.83,0,0,0,Clear,Sky is Clear,3351,3478,3904,4037,4456,4380,4510,20,11,6,6,2016,2
11-06-2016 21:00,1,175,87,1,203,4,4,298.9,0,0,0,Clear,Sky is Clear,3292,3351,3478,3904,4037,4456,4380,21,11,6,6,2016,2
11-06-2016 22:00,1,62,82,1,203,3,3,297.45,0,0,0,Clear,Sky is Clear,3360,3292,3351,3478,3904,4037,4456,22,11,6,6,2016,2
11-06-2016 23:00,1,91,82,1,203,2,2,296.36,0,0,0,Clear,Sky is Clear,2256,3360,3292,3351,3478,3904,4037,23,11,6,6,2016,2
12-06-2016 00:00,1,43,72,2,250,7,7,295.8,0,0,0,Clear,Sky is Clear,1669,2256,3360,3292,3351,3478,3904,0,12,7,6,2016,2
12-06-2016 01:00,1,94,73,2,260,9,9,295.14,0,0,0,Clear,Sky is Clear,1038,1669,2256,3360,3292,3351,3478,1,12,7,6,2016,2
12-06-2016 02:00,1,216,56,2,220,9,9,293.75,0.51,0,0,Rain,light rain,761,1038,1669,2256,3360,3292,3351,2,12,7,6,2016,2
12-06-2016 03:00,1,211,50,3,240,5,5,292.11,0,0,8,Clear,sky is clear,410,761,1038,1669,2256,3360,3292,3,12,7,6,2016,2
12-06-2016 04:00,1,68,50,3,210,7,7,290.72,0,0,8,Clear,sky is clear,372,410,761,1038,1669,2256,3360,4,12,7,6,2016,2
12-06-2016 05:00,1,34,54,3,240,8,8,290.4,0,0,8,Clear,sky is clear,468,372,410,761,1038,1669,2256,5,12,7,6,2016,2
12-06-2016 06:00,1,40,47,2,240,9,9,289.94,0,0,36,Clouds,scattered clouds,810,468,372,410,761,1038,1669,6,12,7,6,2016,2
12-06-2016 07:00,1,83,47,2,240,4,4,290.22,0,0,36,Clouds,scattered clouds,1167,810,468,372,410,761,1038,7,12,7,6,2016,2
12-06-2016 08:00,1,12,47,2,230,3,3,291.11,0,0,36,Clouds,scattered clouds,1921,1167,810,468,372,410,761,8,12,7,6,2016,2
12-06-2016 09:00,1,111,53,2,220,2,2,292.56,0,0,32,Rain,light rain,2794,1921,1167,810,468,372,410,9,12,7,6,2016,2
12-06-2016 10:00,1,203,65,1,210,1,1,294.26,0,0,32,Rain,light rain,3446,2794,1921,1167,810,468,372,10,12,7,6,2016,2
12-06-2016 11:00,1,224,60,1,190,8,8,294.96,0,0,24,Rain,light rain,4081,3446,2794,1921,1167,810,468,11,12,7,6,2016,2
12-06-2016 12:00,1,130,60,1,200,2,2,296.63,0,0,8,Clear,sky is clear,4509,4081,3446,2794,1921,1167,810,12,12,7,6,2016,2
12-06-2016 13:00,1,190,64,1,210,8,8,297.36,0,0,8,Clear,sky is clear,4347,4509,4081,3446,2794,1921,1167,13,12,7,6,2016,2
12-06-2016 14:00,1,42,93,1,324,9,9,298.18,0,0,8,Clear,sky is clear,4467,4347,4509,4081,3446,2794,1921,14,12,7,6,2016,2
12-06-2016 15:00,1,250,77,1,335,6,6,299.11,0,0,0,Clear,Sky is Clear,4556,4467,4347,4509,4081,3446,2794,15,12,7,6,2016,2
12-06-2016 16:00,1,100,82,1,335,8,8,299,0,0,0,Clear,Sky is Clear,4543,4556,4467,4347,4509,4081,3446,16,12,7,6,2016,2
12-06-2016 17:00,1,150,88,1,328,8,8,298.15,0,0,0,Clear,Sky is Clear,4133,4543,4556,4467,4347,4509,4081,17,12,7,6,2016,2
12-06-2016 18:00,1,48,88,1,328,7,7,297.16,0,0,20,Clouds,few clouds,4186,4133,4543,4556,4467,4347,4509,18,12,7,6,2016,2
12-06-2016 19:00,1,38,93,1,328,9,9,296.22,0,0,20,Clouds,few clouds,3505,4186,4133,4543,4556,4467,4347,19,12,7,6,2016,2
12-06-2016 20:00,1,114,93,1,328,8,8,295.39,0,0,20,Clouds,few clouds,3097,3505,4186,4133,4543,4556,4467,20,12,7,6,2016,2
12-06-2016 21:00,1,34,93,1,345,4,4,294.82,0,0,48,Clouds,scattered clouds,2571,3097,3505,4186,4133,4543,4556,21,12,7,6,2016,2
12-06-2016 22:00,1,284,88,1,345,6,6,293.8,0,0,48,Clouds,scattered clouds,1918,2571,3097,3505,4186,4133,4543,22,12,7,6,2016,2
12-06-2016 23:00,1,108,88,1,345,1,1,292.95,0,0,48,Clouds,scattered clouds,1184,1918,2571,3097,3505,4186,4133,23,12,7,6,2016,2
13-06-2016 00:00,1,25,83,1,56,1,1,292.78,0,0,68,Clouds,broken clouds,664,1184,1918,2571,3097,3505,4186,0,13,1,6,2016,2
13-06-2016 01:00,1,81,73,1,210,5,5,292.34,0.25,0,68,Rain,light rain,420,664,1184,1918,2571,3097,3505,1,13,1,6,2016,2
13-06-2016 02:00,1,208,65,1,200,2,2,292.35,0.51,0,68,Rain,light rain,269,420,664,1184,1918,2571,3097,2,13,1,6,2016,2
13-06-2016 03:00,1,94,61,2,180,4,4,292.06,0,0,68,Clouds,broken clouds,326,269,420,664,1184,1918,2571,3,13,1,6,2016,2
13-06-2016 04:00,1,227,65,1,200,4,4,292.2,0,0,68,Clouds,broken clouds,859,326,269,420,664,1184,1918,4,13,1,6,2016,2
13-06-2016 05:00,1,194,58,2,170,2,2,291.79,0.51,0,68,Rain,light rain,2726,859,326,269,420,664,1184,5,13,1,6,2016,2
13-06-2016 06:00,1,182,54,3,170,5,5,291.51,0.25,0,48,Rain,light rain,5085,2726,859,326,269,420,664,6,13,1,6,2016,2
13-06-2016 07:00,1,271,58,2,180,7,7,291.76,0,0,48,Clouds,scattered clouds,6105,5085,2726,859,326,269,420,7,13,1,6,2016,2
13-06-2016 08:00,1,13,54,3,190,1,1,292.35,0,0,48,Clouds,scattered clouds,5854,6105,5085,2726,859,326,269,8,13,1,6,2016,2
13-06-2016 09:00,1,184,54,3,170,1,1,293.27,0,0,44,Clouds,scattered clouds,4870,5854,6105,5085,2726,859,326,9,13,1,6,2016,2
13-06-2016 10:00,1,174,57,3,190,8,8,294.58,0,0,44,Clouds,scattered clouds,4406,4870,5854,6105,5085,2726,859,10,13,1,6,2016,2
13-06-2016 11:00,1,244,61,2,160,1,1,295.17,0,0,64,Clouds,broken clouds,4564,4406,4870,5854,6105,5085,2726,11,13,1,6,2016,2
13-06-2016 12:00,1,179,65,2,170,2,2,295.58,0,0,92,Clouds,overcast clouds,4974,4564,4406,4870,5854,6105,5085,12,13,1,6,2016,2
13-06-2016 13:00,1,185,69,2,170,8,8,295.98,0,0,92,Clouds,overcast clouds,4949,4974,4564,4406,4870,5854,6105,13,13,1,6,2016,2
13-06-2016 14:00,1,237,73,2,180,1,1,294.95,0,0,92,Clouds,overcast clouds,5179,4949,4974,4564,4406,4870,5854,14,13,1,6,2016,2
13-06-2016 15:00,1,198,73,2,170,5,5,294.98,0,0,44,Clouds,scattered clouds,5621,5179,4949,4974,4564,4406,4870,15,13,1,6,2016,2
13-06-2016 16:00,1,24,73,2,150,4,4,297.47,0,0,44,Clouds,scattered clouds,6245,5621,5179,4949,4974,4564,4406,16,13,1,6,2016,2
13-06-2016 17:00,1,263,77,3,160,5,5,296.69,0,0,44,Clouds,scattered clouds,5966,6245,5621,5179,4949,4974,4564,17,13,1,6,2016,2
13-06-2016 18:00,1,68,77,3,170,3,3,295.78,0,0,0,Clear,Sky is Clear,4483,5966,6245,5621,5179,4949,4974,18,13,1,6,2016,2
